h,K,repeat,method,err,score
200,1,5,Nuclear-Nuclear,70.23426876525816,0.985
200,1,5,Pooled-Nuclear-Nuclear,77.90211481918799,0.875
200,1,6,naive-Nuclear,54.81302196811144,0.995
200,1,6,A-Nuclear-Nuclear,50.14548201255485,0.995
200,1,6,Nuclear-Nuclear,50.96633193873651,0.995
200,1,6,Pooled-Nuclear-Nuclear,55.45094216915216,0.86
200,1,7,naive-Nuclear,62.95540014978408,1.0
200,1,7,A-Nuclear-Nuclear,60.33893895388546,0.99
200,1,7,Nuclear-Nuclear,61.65528500780192,0.95
200,1,7,Pooled-Nuclear-Nuclear,68.3435611905375,0.87
200,1,8,naive-Nuclear,56.65011775427702,1.0
200,1,8,A-Nuclear-Nuclear,53.42110752979562,1.0
200,1,8,Nuclear-Nuclear,54.24195745597727,1.0
200,1,8,Pooled-Nuclear-Nuclear,59.06196545407756,0.85
200,1,9,naive-Nuclear,63.25034667078532,1.0
200,1,9,A-Nuclear-Nuclear,58.85456902774773,0.995
200,1,9,Nuclear-Nuclear,62.17499539868274,0.945
200,1,9,Pooled-Nuclear-Nuclear,68.37548766119433,0.945
200,1,10,naive-Nuclear,69.8776948763884,1.0
200,1,10,A-Nuclear-Nuclear,69.10096709903702,1.0
200,1,10,Nuclear-Nuclear,69.92181702521867,1.0
200,1,10,Pooled-Nuclear-Nuclear,79.64656733091195,0.91
200,1,11,naive-Nuclear,68.25066723414872,1.0
200,1,11,A-Nuclear-Nuclear,67.53402414516334,1.0
200,1,11,Nuclear-Nuclear,70.03294469571077,0.86
200,1,11,Pooled-Nuclear-Nuclear,77.80502681762796,0.86
200,1,12,naive-Nuclear,70.72892695407319,1.0
200,1,12,A-Nuclear-Nuclear,70.09045357896203,0.995
200,1,12,Nuclear-Nuclear,70.51549891322884,0.965
200,1,12,Pooled-Nuclear-Nuclear,80.57190379501411,0.905
